League,BirthPlace,Count,LeagueTotal,Percentage,Rank
NFL,"Sublette, KS",2,24104,0.008297378028542982,98.0
NFL,"Suitland, MD",2,24104,0.008297378028542982,98.0
NFL,"Summitt, NJ",2,24104,0.008297378028542982,98.0
NFL,"Sumner, IL",2,24104,0.008297378028542982,98.0
NFL,"Sun Valley, CA",2,24104,0.008297378028542982,98.0
NFL,"Sunbury, PA",2,24104,0.008297378028542982,98.0
NFL,"Susanville, CA",2,24104,0.008297378028542982,98.0
NFL,"Sylva, NC",2,24104,0.008297378028542982,98.0
NFL,"Sylvester, GA",2,24104,0.008297378028542982,98.0
NFL,"Taipei, Taiwan",2,24104,0.008297378028542982,98.0
NFL,"Tarpon Springs, FL",2,24104,0.008297378028542982,98.0
NFL,"Tarrytown, NY",2,24104,0.008297378028542982,98.0
NFL,"Tatum, TX",2,24104,0.008297378028542982,98.0
NFL,"Tecumseh, NE",2,24104,0.008297378028542982,98.0
NFL,"Tennille, GA",2,24104,0.008297378028542982,98.0
NFL,"The Hague, Netherlands",2,24104,0.008297378028542982,98.0
NFL,"Theodore, AL",2,24104,0.008297378028542982,98.0
NFL,"Thomasville, NC",2,24104,0.008297378028542982,98.0
NFL,"Thorp, WI",2,24104,0.008297378028542982,98.0
NFL,"Three Rivers, MI",2,24104,0.008297378028542982,98.0
NFL,"Throckmorton, TX",2,24104,0.008297378028542982,98.0
NFL,"Timpson, TX",2,24104,0.008297378028542982,98.0
NFL,"Tipton, IN",2,24104,0.008297378028542982,98.0
NFL,"Titusville, PA",2,24104,0.008297378028542982,98.0
NFL,"Tokyo, Japan",2,24104,0.008297378028542982,98.0
NFL,"Tomball, TX",2,24104,0.008297378028542982,98.0
NFL,"Tonganoxie, KS",2,24104,0.008297378028542982,98.0
NFL,"Trenton, MI",2,24104,0.008297378028542982,98.0
NFL,"Trenton, TN",2,24104,0.008297378028542982,98.0
NFL,"Tresckow, PA",2,24104,0.008297378028542982,98.0
NFL,"Trinidad, CO",2,24104,0.008297378028542982,98.0
NFL,"Trinity, TX",2,24104,0.008297378028542982,98.0
NFL,"Tuckahoe, NY",2,24104,0.008297378028542982,98.0
NFL,"Tucker, GA",2,24104,0.008297378028542982,98.0
NFL,"Tunica, MS",2,24104,0.008297378028542982,98.0
NFL,"Two Harbors, MN",2,24104,0.008297378028542982,98.0
NFL,"Tyrone, GA",2,24104,0.008297378028542982,98.0
NFL,"Umapine, OR",2,24104,0.008297378028542982,98.0
NFL,"Union, NJ",2,24104,0.008297378028542982,98.0
NFL,"Valdese, NC",2,24104,0.008297378028542982,98.0
NFL,"Valley Center, CA",2,24104,0.008297378028542982,98.0
NFL,"Van Voorhis, PA",2,24104,0.008297378028542982,98.0
NFL,"Venice, FL",2,24104,0.008297378028542982,98.0
NFL,"Ventnor City, NJ",2,24104,0.008297378028542982,98.0
NFL,"Vermillion, SD",2,24104,0.008297378028542982,98.0
NFL,"Vernon Rockville, CT",2,24104,0.008297378028542982,98.0
NFL,"Vienna, GA",2,24104,0.008297378028542982,98.0
NFL,"Villa Park, CA",2,24104,0.008297378028542982,98.0
NFL,"Voorhess, NJ",2,24104,0.008297378028542982,98.0
NFL,"WA, IA",2,24104,0.008297378028542982,98.0
NFL,"WA, NC",2,24104,0.008297378028542982,98.0
NFL,"WA, SC",2,24104,0.008297378028542982,98.0
NFL,"Waconia, MN",2,24104,0.008297378028542982,98.0
NFL,"Wadena, MN",2,24104,0.008297378028542982,98.0
NFL,"Wadley, GA",2,24104,0.008297378028542982,98.0
NFL,"Wadmalaw Island, SC",2,24104,0.008297378028542982,98.0
NFL,"Wahiawa, HI",2,24104,0.008297378028542982,98.0
NFL,"Wahoo, NE",2,24104,0.008297378028542982,98.0
NFL,"Wallingford, PA",2,24104,0.008297378028542982,98.0
NFL,"Walpole, MA",2,24104,0.008297378028542982,98.0
NFL,"Wareham, MA",2,24104,0.008297378028542982,98.0
NFL,"Warrenton, NC",2,24104,0.008297378028542982,98.0
NFL,"Water Valley, MS",2,24104,0.008297378028542982,98.0
NFL,"Watertown, WI",2,24104,0.008297378028542982,98.0
NFL,"Watseka, IL",2,24104,0.008297378028542982,98.0
NFL,"Wauchula, FL",2,24104,0.008297378028542982,98.0
NFL,"Waverly, IA",2,24104,0.008297378028542982,98.0
NFL,"Waverly, NY",2,24104,0.008297378028542982,98.0
NFL,"Wayne, PA",2,24104,0.008297378028542982,98.0
NFL,"Waynesboro, PA",2,24104,0.008297378028542982,98.0
NFL,"Waynesboro, VA",2,24104,0.008297378028542982,98.0
NFL,"Waynesburg, PA",2,24104,0.008297378028542982,98.0
NFL,"Waynesville, NC",2,24104,0.008297378028542982,98.0
NFL,"Weatherford, OK",2,24104,0.008297378028542982,98.0
NFL,"Weatherford, TX",2,24104,0.008297378028542982,98.0
NFL,"Webb City, MO",2,24104,0.008297378028542982,98.0
NFL,"Webster City, IA",2,24104,0.008297378028542982,98.0
NFL,"Wellesley, MA",2,24104,0.008297378028542982,98.0
NFL,"Wellsboro, PA",2,24104,0.008297378028542982,98.0
NFL,"Wellsburg, WV",2,24104,0.008297378028542982,98.0
NFL,"Wellsville, OH",2,24104,0.008297378028542982,98.0
NFL,"Wentzville, MO",2,24104,0.008297378028542982,98.0
NFL,"West Branch, MI",2,24104,0.008297378028542982,98.0
NFL,"West Chester, OH",2,24104,0.008297378028542982,98.0
NFL,"West Columbia, TX",2,24104,0.008297378028542982,98.0
NFL,"West Des Moines, IA",2,24104,0.008297378028542982,98.0
NFL,"West Frankfort, IL",2,24104,0.008297378028542982,98.0
NFL,"West Hills, CA",2,24104,0.008297378028542982,98.0
NFL,"West Jordan, UT",2,24104,0.008297378028542982,98.0
NFL,"West Natrona, PA",2,24104,0.008297378028542982,98.0
NFL,"West Point, NY",2,24104,0.008297378028542982,98.0
NFL,"West, TX",2,24104,0.008297378028542982,98.0
NFL,"Westbury, NY",2,24104,0.008297378028542982,98.0
NFL,"Westfield, MA",2,24104,0.008297378028542982,98.0
NFL,"Westlake, OH",2,24104,0.008297378028542982,98.0
NFL,"Wetumpka, AL",2,24104,0.008297378028542982,98.0
NFL,"Wheeler, TX",2,24104,0.008297378028542982,98.0
NFL,"Whitehall, PA",2,24104,0.008297378028542982,98.0
NFL,"Whitesboro, TX",2,24104,0.008297378028542982,98.0
NFL,"Whiting, IN",2,24104,0.008297378028542982,98.0
NFL,"Wiggins, MS",2,24104,0.008297378028542982,98.0
NFL,"Wilbarger County, TX",2,24104,0.008297378028542982,98.0
NFL,"Wildwood, FL",2,24104,0.008297378028542982,98.0
NFL,"Willimantic, CT",2,24104,0.008297378028542982,98.0
NFL,"Wilmette, IL",2,24104,0.008297378028542982,98.0
NFL,"Winchester, KY",2,24104,0.008297378028542982,98.0
NFL,"Winnebago, MN",2,24104,0.008297378028542982,98.0
NFL,"Winnepeg, Canada",2,24104,0.008297378028542982,98.0
NFL,"Winter Garden, FL",2,24104,0.008297378028542982,98.0
NFL,"Woburn, MA",2,24104,0.008297378028542982,98.0
NFL,"Woodland Hills, CA",2,24104,0.008297378028542982,98.0
NFL,"Woodland, CA",2,24104,0.008297378028542982,98.0
NFL,"Woodstock, IL",2,24104,0.008297378028542982,98.0
NFL,"Woodville, MS",2,24104,0.008297378028542982,98.0
NFL,"Woodville, TX",2,24104,0.008297378028542982,98.0
NFL,"Wooster, OH",2,24104,0.008297378028542982,98.0
NFL,"Wortham, TX",2,24104,0.008297378028542982,98.0
NFL,"Wyandanch, NY",2,24104,0.008297378028542982,98.0
NFL,"Yoakum, TX",2,24104,0.008297378028542982,98.0
NFL,"York, AL",2,24104,0.008297378028542982,98.0
NFL,"York, SC",2,24104,0.008297378028542982,98.0
NFL,"Yorktown, TX",2,24104,0.008297378028542982,98.0
NFL,"Yorktown, VA",2,24104,0.008297378028542982,98.0
NFL,"Youngwood, PA",2,24104,0.008297378028542982,98.0
NFL,"Zachary, LA",2,24104,0.008297378028542982,98.0
NFL,"Zanesville, OH",2,24104,0.008297378028542982,98.0
NFL,"Zephyrhills, FL",2,24104,0.008297378028542982,98.0
NFL,"AR City, KS",1,24104,0.004148689014271491,99.0
NFL,"ARP, TX",1,24104,0.004148689014271491,99.0
NFL,"Abbeville, AL",1,24104,0.004148689014271491,99.0
NFL,"Abbeville, SC",1,24104,0.004148689014271491,99.0
NFL,"Abbotsford, WI",1,24104,0.004148689014271491,99.0
NFL,"Aberdeen, MA",1,24104,0.004148689014271491,99.0
NFL,"Aberdeen, Scotland",1,24104,0.004148689014271491,99.0
NFL,"Abingdon, VA",1,24104,0.004148689014271491,99.0
NFL,"Abington, MA",1,24104,0.004148689014271491,99.0
NFL,"Abington, VA",1,24104,0.004148689014271491,99.0
NFL,"Abita Springs, LA",1,24104,0.004148689014271491,99.0
NFL,"Absecon, NJ",1,24104,0.004148689014271491,99.0
NFL,"Acampo, CA",1,24104,0.004148689014271491,99.0
NFL,"Accra, Ghana",1,24104,0.004148689014271491,99.0
NFL,"Acworth, GA",1,24104,0.004148689014271491,99.0
NFL,"Adairsville, GA",1,24104,0.004148689014271491,99.0
NFL,"Adams City, IN",1,24104,0.004148689014271491,99.0
NFL,"Adams, NE",1,24104,0.004148689014271491,99.0
NFL,"Adams, PA",1,24104,0.004148689014271491,99.0
NFL,"Adamsville, RI",1,24104,0.004148689014271491,99.0
NFL,"Addison, IL",1,24104,0.004148689014271491,99.0
NFL,"Adel, GA",1,24104,0.004148689014271491,99.0
NFL,"Adena, OH",1,24104,0.004148689014271491,99.0
NFL,"Adrian, MO",1,24104,0.004148689014271491,99.0
NFL,"Adrian, NM",1,24104,0.004148689014271491,99.0
NFL,"Advance, NC",1,24104,0.004148689014271491,99.0
NFL,"Afton, OK",1,24104,0.004148689014271491,99.0
NFL,"Afton, TX",1,24104,0.004148689014271491,99.0
NFL,"Ahsahka, ID",1,24104,0.004148689014271491,99.0
NFL,"Alabaster, AL",1,24104,0.004148689014271491,99.0
NFL,"Alachua, FL",1,24104,0.004148689014271491,99.0
NFL,"Alamaeda County, CA",1,24104,0.004148689014271491,99.0
NFL,"Alamo, CA",1,24104,0.004148689014271491,99.0
NFL,"Alamogordo, NM",1,24104,0.004148689014271491,99.0
NFL,"Albermarle, NC",1,24104,0.004148689014271491,99.0
NFL,"Albert Lea, MN",1,24104,0.004148689014271491,99.0
NFL,"Albion, MI",1,24104,0.004148689014271491,99.0
NFL,"Albo, NE",1,24104,0.004148689014271491,99.0
NFL,"Alburgu, Mexico",1,24104,0.004148689014271491,99.0
NFL,"Alderson, WV",1,24104,0.004148689014271491,99.0
NFL,"Aldrich, MO",1,24104,0.004148689014271491,99.0
NFL,"Alexander, NY",1,24104,0.004148689014271491,99.0
NFL,"Alexandria, AL",1,24104,0.004148689014271491,99.0
NFL,"Alexandria, MN",1,24104,0.004148689014271491,99.0
NFL,"Alexis, IL",1,24104,0.004148689014271491,99.0
NFL,"Alice, TX",1,24104,0.004148689014271491,99.0
NFL,"Aliceville, AL",1,24104,0.004148689014271491,99.0
NFL,"Alief, TX",1,24104,0.004148689014271491,99.0
NFL,"Aline, OK",1,24104,0.004148689014271491,99.0
NFL,"Allendale, SC",1,24104,0.004148689014271491,99.0
NFL,"Alligator, MS",1,24104,0.004148689014271491,99.0
NFL,"Allison, PA",1,24104,0.004148689014271491,99.0
NFL,"Alpena, SD",1,24104,0.004148689014271491,99.0
NFL,"Alpine, TX",1,24104,0.004148689014271491,99.0
NFL,"Alta, IA",1,24104,0.004148689014271491,99.0
NFL,"Altavista, VA",1,24104,0.004148689014271491,99.0
NFL,"Altheimer, AR",1,24104,0.004148689014271491,99.0
NFL,"Alto, TX",1,24104,0.004148689014271491,99.0
NFL,"Alton, KS",1,24104,0.004148689014271491,99.0
NFL,"Alton, RI",1,24104,0.004148689014271491,99.0
NFL,"Alton, UT",1,24104,0.004148689014271491,99.0
NFL,"Altoona, WI",1,24104,0.004148689014271491,99.0
NFL,"Alvord, TX",1,24104,0.004148689014271491,99.0
NFL,"Ama, LA",1,24104,0.004148689014271491,99.0
NFL,"American Falls, ID",1,24104,0.004148689014271491,99.0
NFL,"Ames, OK",1,24104,0.004148689014271491,99.0
NFL,"Amesbury, MA",1,24104,0.004148689014271491,99.0
NFL,"Amherst, MA",1,24104,0.004148689014271491,99.0
NFL,"Amorita, OK",1,24104,0.004148689014271491,99.0
NFL,"Amory, MS",1,24104,0.004148689014271491,99.0
NFL,"Amsterdam, NY",1,24104,0.004148689014271491,99.0
NFL,"Amsterdam, Netherlands",1,24104,0.004148689014271491,99.0
NFL,"Anabella, UT",1,24104,0.004148689014271491,99.0
NFL,"Anawalt, WV",1,24104,0.004148689014271491,99.0
NFL,"Ancon, Panama Canal Zone",1,24104,0.004148689014271491,99.0
NFL,"Andarko, OK",1,24104,0.004148689014271491,99.0
NFL,"Andrews, SC",1,24104,0.004148689014271491,99.0
NFL,"Angie, LA",1,24104,0.004148689014271491,99.0
NFL,"Angram, Austria",1,24104,0.004148689014271491,99.0
NFL,"Anita, IA",1,24104,0.004148689014271491,99.0
NFL,"Anna, OH",1,24104,0.004148689014271491,99.0
NFL,"Anniston, CA",1,24104,0.004148689014271491,99.0
NFL,"Annville, PA",1,24104,0.004148689014271491,99.0
NFL,"Ansonville, NC",1,24104,0.004148689014271491,99.0
NFL,"Ansted, WV",1,24104,0.004148689014271491,99.0
NFL,"Anthony, KS",1,24104,0.004148689014271491,99.0
NFL,"Antigo, WI",1,24104,0.004148689014271491,99.0
NFL,"Antioch, TN",1,24104,0.004148689014271491,99.0
NFL,"Antwerp, NY",1,24104,0.004148689014271491,99.0
NFL,"Apex, NC",1,24104,0.004148689014271491,99.0
NFL,"Apia, Western Samoa",1,24104,0.004148689014271491,99.0
NFL,"Aplington, IA",1,24104,0.004148689014271491,99.0
NFL,"Apollo, PA",1,24104,0.004148689014271491,99.0
NFL,"Appalachia, VA",1,24104,0.004148689014271491,99.0
NFL,"Appomattox, VA",1,24104,0.004148689014271491,99.0
NFL,"Aptos, CA",1,24104,0.004148689014271491,99.0
NFL,"Arbroath, Scotland",1,24104,0.004148689014271491,99.0
NFL,"Arbuckle, CA",1,24104,0.004148689014271491,99.0
NFL,"Arcadia, WI",1,24104,0.004148689014271491,99.0
NFL,"Argenta, AL",1,24104,0.004148689014271491,99.0
NFL,"Argyle, GA",1,24104,0.004148689014271491,99.0
NFL,"Argyle, IA",1,24104,0.004148689014271491,99.0
NFL,"Arlington, IL",1,24104,0.004148689014271491,99.0
NFL,"Arlington, NE",1,24104,0.004148689014271491,99.0
NFL,"Armstrong County, TX",1,24104,0.004148689014271491,99.0
NFL,"Armstrong, IN",1,24104,0.004148689014271491,99.0
NFL,"Arnold City, PA",1,24104,0.004148689014271491,99.0
NFL,"Arnold, MD",1,24104,0.004148689014271491,99.0
NFL,"Arnold, MO",1,24104,0.004148689014271491,99.0
NFL,"Artesia, NM",1,24104,0.004148689014271491,99.0
NFL,"Arvada, CO",1,24104,0.004148689014271491,99.0
NFL,"Aschaffenburg, Germany",1,24104,0.004148689014271491,99.0
NFL,"Ashburn, GA",1,24104,0.004148689014271491,99.0
NFL,"Asheboro, NC",1,24104,0.004148689014271491,99.0
NFL,"Ashland, AL",1,24104,0.004148689014271491,99.0
NFL,"Ashland, MS",1,24104,0.004148689014271491,99.0
NFL,"Ashland, OR",1,24104,0.004148689014271491,99.0
NFL,"Ashland, PA",1,24104,0.004148689014271491,99.0
NFL,"Ashland, VA",1,24104,0.004148689014271491,99.0
NFL,"Ashley, MI",1,24104,0.004148689014271491,99.0
NFL,"Ashoskie, NC",1,24104,0.004148689014271491,99.0
NFL,"Ashton, RI",1,24104,0.004148689014271491,99.0
NFL,"Ashwood, OR",1,24104,0.004148689014271491,99.0
NFL,"Aspermont, TX",1,24104,0.004148689014271491,99.0
NFL,"Assumption, IL",1,24104,0.004148689014271491,99.0
NFL,"Asuncion, Paraguay",1,24104,0.004148689014271491,99.0
NFL,"Atascadero, CA",1,24104,0.004148689014271491,99.0
NFL,"Atkins, AR",1,24104,0.004148689014271491,99.0
NFL,"Atlanta, AR",1,24104,0.004148689014271491,99.0
NFL,"Atlantic Highlands, NJ",1,24104,0.004148689014271491,99.0
NFL,"Atlasburg, PA",1,24104,0.004148689014271491,99.0
NFL,"Attalla, AL",1,24104,0.004148689014271491,99.0
NFL,"Atwater, CA",1,24104,0.004148689014271491,99.0
NFL,"Auburn, CA",1,24104,0.004148689014271491,99.0
NFL,"Audubon, NJ",1,24104,0.004148689014271491,99.0
NFL,"Augusta, KS",1,24104,0.004148689014271491,99.0
NFL,"Aumsville, OR",1,24104,0.004148689014271491,99.0
NFL,"Aurora, MO",1,24104,0.004148689014271491,99.0
NFL,"Aurora, NE",1,24104,0.004148689014271491,99.0
NFL,"Austell, GA",1,24104,0.004148689014271491,99.0
NFL,"Austin, TN",1,24104,0.004148689014271491,99.0
NFL,"Avellino, Italy",1,24104,0.004148689014271491,99.0
NFL,"Avon By The Sea, NJ",1,24104,0.004148689014271491,99.0
NFL,"Avon Park, FL",1,24104,0.004148689014271491,99.0
NFL,"Avondale, AZ",1,24104,0.004148689014271491,99.0
NFL,"Ayden, NC",1,24104,0.004148689014271491,99.0
NFL,"Bad Kreuznach, Germany",1,24104,0.004148689014271491,99.0
NFL,"Baggaley, PA",1,24104,0.004148689014271491,99.0
NFL,"Bagley, MN",1,24104,0.004148689014271491,99.0
NFL,"Baileys Harbor, WI",1,24104,0.004148689014271491,99.0
NFL,"Bainbridge, CT",1,24104,0.004148689014271491,99.0
NFL,"Bainbridge, OH",1,24104,0.004148689014271491,99.0
NFL,"Baker, MT",1,24104,0.004148689014271491,99.0
NFL,"Balcolm, IL",1,24104,0.004148689014271491,99.0
NFL,"Bald Knob, AR",1,24104,0.004148689014271491,99.0
NFL,"Baldwin Park, CA",1,24104,0.004148689014271491,99.0
NFL,"Baldwin, GA",1,24104,0.004148689014271491,99.0
NFL,"Baldwin, LA",1,24104,0.004148689014271491,99.0
NFL,"Baldwinsville, NY",1,24104,0.004148689014271491,99.0
NFL,"Balitmore, MD",1,24104,0.004148689014271491,99.0
NFL,"Ballston Spa, NY",1,24104,0.004148689014271491,99.0
NFL,"Ballwin, MO",1,24104,0.004148689014271491,99.0
NFL,"Banff, Canada",1,24104,0.004148689014271491,99.0
NFL,"Bangkok, Thailand",1,24104,0.004148689014271491,99.0
NFL,"Bangor, MI",1,24104,0.004148689014271491,99.0
NFL,"Bangor, PA",1,24104,0.004148689014271491,99.0
NFL,"Barbour County, AL",1,24104,0.004148689014271491,99.0
NFL,"Barboursville, WV",1,24104,0.004148689014271491,99.0
NFL,"Bardwell, KY",1,24104,0.004148689014271491,99.0
NFL,"Bardwell, TX",1,24104,0.004148689014271491,99.0
NFL,"Barnsdall, OK",1,24104,0.004148689014271491,99.0
NFL,"Barranquilla, Colombia",1,24104,0.004148689014271491,99.0
NFL,"Barrington, IL",1,24104,0.004148689014271491,99.0
NFL,"Barton, AR",1,24104,0.004148689014271491,99.0
NFL,"Batavia, IL",1,24104,0.004148689014271491,99.0
NFL,"Batavia, NY",1,24104,0.004148689014271491,99.0
NFL,"Batavia, OH",1,24104,0.004148689014271491,99.0
NFL,"Batesville, IN",1,24104,0.004148689014271491,99.0
NFL,"Bath Township, OH",1,24104,0.004148689014271491,99.0
NFL,"Bath, Canada",1,24104,0.004148689014271491,99.0
NFL,"Bath, NY",1,24104,0.004148689014271491,99.0
NFL,"Battleboro, NC",1,24104,0.004148689014271491,99.0
NFL,"Baumhaulder, Germany",1,24104,0.004148689014271491,99.0
NFL,"Bauxite, AR",1,24104,0.004148689014271491,99.0
NFL,"Bay Bulls, Canada",1,24104,0.004148689014271491,99.0
NFL,"Bay Minnette, AL",1,24104,0.004148689014271491,99.0
NFL,"Bay Port, MI",1,24104,0.004148689014271491,99.0
NFL,"Bay St. Louis, MS",1,24104,0.004148689014271491,99.0
NFL,"Bay Village, OH",1,24104,0.004148689014271491,99.0
NFL,"Bayboro, NC",1,24104,0.004148689014271491,99.0
NFL,"Bayfield, WI",1,24104,0.004148689014271491,99.0
NFL,"Bayou La Batre, AL",1,24104,0.004148689014271491,99.0
NFL,"Bayville, NJ",1,24104,0.004148689014271491,99.0
NFL,"Beach, ND",1,24104,0.004148689014271491,99.0
NFL,"Beardstown, IL",1,24104,0.004148689014271491,99.0
NFL,"Beatrice, AL",1,24104,0.004148689014271491,99.0
NFL,"Beaufort, NC",1,24104,0.004148689014271491,99.0
NFL,"Beaver Dam, IL",1,24104,0.004148689014271491,99.0
NFL,"Beaver, IA",1,24104,0.004148689014271491,99.0
NFL,"Beaverdam, VA",1,24104,0.004148689014271491,99.0
NFL,"Beaverton, MI",1,24104,0.004148689014271491,99.0
NFL,"Becker, MN",1,24104,0.004148689014271491,99.0
NFL,"Beckham, OK",1,24104,0.004148689014271491,99.0
NFL,"Beckville, TX",1,24104,0.004148689014271491,99.0
NFL,"Becton, TX",1,24104,0.004148689014271491,99.0
NFL,"Bedford Hills, NY",1,24104,0.004148689014271491,99.0
NFL,"Bedford, OR",1,24104,0.004148689014271491,99.0
NFL,"Bee County, TX",1,24104,0.004148689014271491,99.0
NFL,"Beirut, Lebanon",1,24104,0.004148689014271491,99.0
NFL,"Belen, MS",1,24104,0.004148689014271491,99.0
NFL,"Belford, NJ",1,24104,0.004148689014271491,99.0
NFL,"Belfry, KY",1,24104,0.004148689014271491,99.0
NFL,"Belgrade, Yugoslavia",1,24104,0.004148689014271491,99.0
NFL,"Bell, CA",1,24104,0.004148689014271491,99.0
NFL,"Belle Chasse, LA",1,24104,0.004148689014271491,99.0
NFL,"Belle Glades, FL",1,24104,0.004148689014271491,99.0
NFL,"Belle Plaine, IA",1,24104,0.004148689014271491,99.0
NFL,"Belle Plaine, KS",1,24104,0.004148689014271491,99.0
NFL,"Bellefontaine, OH",1,24104,0.004148689014271491,99.0
NFL,"Bellevill, IL",1,24104,0.004148689014271491,99.0
NFL,"Belleville, AR",1,24104,0.004148689014271491,99.0
NFL,"Belleville, MI",1,24104,0.004148689014271491,99.0
NFL,"Belleville, NJ",1,24104,0.004148689014271491,99.0
NFL,"Bellevue, OH",1,24104,0.004148689014271491,99.0
NFL,"Bellevue, TX",1,24104,0.004148689014271491,99.0
NFL,"Bellflower, GA",1,24104,0.004148689014271491,99.0
NFL,"Bellhaven, NC",1,24104,0.004148689014271491,99.0
NFL,"Bellmawr, NJ",1,24104,0.004148689014271491,99.0
NFL,"Bellmore, IN",1,24104,0.004148689014271491,99.0
NFL,"Bellmore, NY",1,24104,0.004148689014271491,99.0
NFL,"Bellshill, Scotland",1,24104,0.004148689014271491,99.0
NFL,"Bellwood, FL",1,24104,0.004148689014271491,99.0
NFL,"Belmar, NJ",1,24104,0.004148689014271491,99.0
NFL,"Belmont County, OH",1,24104,0.004148689014271491,99.0
NFL,"Belmont, CA",1,24104,0.004148689014271491,99.0
NFL,"Belmont, NC",1,24104,0.004148689014271491,99.0
NFL,"Belmont, PA",1,24104,0.004148689014271491,99.0
NFL,"Beloit, KS",1,24104,0.004148689014271491,99.0
NFL,"Belton, MO",1,24104,0.004148689014271491,99.0
NFL,"Beltsville, MD",1,24104,0.004148689014271491,99.0
NFL,"Belzoni, MS",1,24104,0.004148689014271491,99.0
NFL,"Ben Franklin, TX",1,24104,0.004148689014271491,99.0
NFL,"Benin City, Nigeria",1,24104,0.004148689014271491,99.0
NFL,"Benld, IL",1,24104,0.004148689014271491,99.0
NFL,"Benton, AR",1,24104,0.004148689014271491,99.0
NFL,"Bentonia, MA",1,24104,0.004148689014271491,99.0
NFL,"Bentonia, MS",1,24104,0.004148689014271491,99.0
NFL,"Berea, KY",1,24104,0.004148689014271491,99.0
NFL,"Berill, ID",1,24104,0.004148689014271491,99.0
NFL,"Berlin, WI",1,24104,0.004148689014271491,99.0
NFL,"Bernardsville, NJ",1,24104,0.004148689014271491,99.0
NFL,"Bernice, LA",1,24104,0.004148689014271491,99.0
NFL,"Berrien Springs, MI",1,24104,0.004148689014271491,99.0
NFL,"Berwick, LA",1,24104,0.004148689014271491,99.0
NFL,"Bessemer City, NC",1,24104,0.004148689014271491,99.0
NFL,"Bessemer, MI",1,24104,0.004148689014271491,99.0
NFL,"Bessemer, PA",1,24104,0.004148689014271491,99.0
NFL,"Bethel Springs, TN",1,24104,0.004148689014271491,99.0
NFL,"Bethpage, NY",1,24104,0.004148689014271491,99.0
NFL,"Beverly Hills, CA",1,24104,0.004148689014271491,99.0
NFL,"Biarritz, France",1,24104,0.004148689014271491,99.0
NFL,"Bicknell, IN",1,24104,0.004148689014271491,99.0
NFL,"Biddeford, ME",1,24104,0.004148689014271491,99.0
NFL,"Bienville, LA",1,24104,0.004148689014271491,99.0
NFL,"Big Hill, TX",1,24104,0.004148689014271491,99.0
NFL,"Bingham Canyon, UT",1,24104,0.004148689014271491,99.0
NFL,"Bird Island, MN",1,24104,0.004148689014271491,99.0
NFL,"Birmingham, MI",1,24104,0.004148689014271491,99.0
NFL,"Birthright, TX",1,24104,0.004148689014271491,99.0
NFL,"Bitburg AFB, Germany",1,24104,0.004148689014271491,99.0
NFL,"Bitburg, Germany",1,24104,0.004148689014271491,99.0
NFL,"Blackshear, GA",1,24104,0.004148689014271491,99.0
